date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2019-12-23,46.6,39.9,54.0,0.0,134.71428571428572,3.6,1012.2
2019-12-24,46.4,39.9,52.0,0.0,132.85714285714286,5.0,1013.2
2019-12-25,49.6,46.0,54.0,0.0,131.0,10.6,1009.1
2019-12-26,50.2,43.0,57.0,0.0,332.0,8.3,1012.8
2019-12-27,45.5,35.1,57.0,0.0,331.42857142857144,3.6,1018.0
2019-12-28,46.9,37.0,61.0,0.0,330.85714285714283,2.9,1020.7
2019-12-29,49.5,44.1,55.9,0.0,330.2857142857143,6.4,1018.9
2019-12-30,51.1,46.0,59.0,0.0,329.7142857142857,4.1,1019.4
2019-12-31,50.8,44.05,58.0,0.0,329.14285714285717,5.3,1020.0
2020-01-01,50.5,42.1,57.0,0.0,328.57142857142856,6.5,1020.6
2020-01-02,53.4,46.9,61.0,0.0,328.0,4.5,1020.3
2020-01-03,51.1,42.1,68.0,0.0,2.0,2.7,1022.7
2020-01-04,53.1,45.0,60.1,0.0,23.0,7.5,1028.4
2020-01-05,49.6,42.1,57.9,0.0,329.0,5.5,1033.7
2020-01-06,49.5,39.9,62.1,0.0,316.0,4.8,1031.0
2020-01-07,47.7,37.9,57.0,0.0,357.0,4.1,1022.8
2020-01-08,51.1,46.9,57.0,0.0,331.0,5.6,1020.2
2020-01-09,49.8,44.1,55.9,0.0,333.0,8.7,1018.5
2020-01-10,47.8,37.9,59.0,0.0,335.0,4.0,1025.6
2020-01-11,49.6,45.0,57.0,0.0,337.0,5.7,1024.6
2020-01-12,46.0,39.0,55.0,0.0,7.0,4.2,1022.9
2020-01-13,49.8,39.9,55.9,0.0,13.0,3.4,1022.5
2020-01-14,49.5,43.0,54.0,0.0,19.0,6.0,1023.0
2020-01-15,44.6,36.0,53.1,0.0,25.0,3.5,1017.8
2020-01-16,46.4,42.1,50.0,0.0,135.0,12.0,1012.3
2020-01-17,45.9,37.9,55.9,0.0,244.5,4.0,1025.0
2020-01-18,45.5,39.0,55.9,0.0,354.0,1.4,1026.3
2020-01-19,46.0,37.9,54.0,0.0,346.0,2.1,1020.4
2020-01-20,49.8,45.0,57.0,0.0,216.0,3.5,1017.0
2020-01-21,53.8,48.0,60.1,0.0,152.0,8.5,1020.1
2020-01-22,55.9,52.0,63.0,0.0,252.5,2.4,1023.6
2020-01-23,52.3,45.0,61.0,0.0,353.0,2.4,1022.5
2020-01-24,54.5,46.0,64.9,0.0,334.0,4.2,1024.075
2020-01-25,57.9,52.0,64.9,0.0,340.5,3.9,1025.65
2020-01-26,56.8,48.9,61.0,0.0,347.0,6.4,1027.225
2020-01-27,51.8,44.1,61.0,0.0,5.0,4.2,1028.8
2020-01-28,54.0,50.0,61.0,0.0,357.0,4.5,1027.2666666666667
2020-01-29,53.8,48.0,61.55,0.0,349.0,3.85,1025.7333333333333
2020-01-30,53.6,46.0,62.1,0.0,341.0,3.2,1024.2
2020-01-31,55.6,45.0,68.0,0.0,353.0,2.0,1025.9
2020-02-01,54.1,45.0,66.9,0.0,349.0,2.4,1024.7
2020-02-02,51.8,46.0,57.0,0.0,322.0,14.0,1020.1
2020-02-03,45.9,37.0,55.0,0.0,327.0,7.3,1020.7
2020-02-04,46.4,37.9,55.0,0.0,336.0,7.8,1024.1
2020-02-05,48.2,37.0,62.1,0.0,331.0,4.3,1023.9
2020-02-06,52.7,41.0,66.9,0.0,341.0,2.9,1021.1
2020-02-07,52.2,41.0,66.9,0.0,338.0,3.6,1020.2
2020-02-08,51.8,46.0,60.1,0.0,348.0,4.5,1017.9
2020-02-09,53.8,42.1,62.1,0.0,341.0,12.7,1015.5
2020-02-10,59.0,46.9,71.1,0.0,303.0,8.1,1016.3
2020-02-11,60.1,48.0,73.0,0.0,326.5,6.3,1017.4
2020-02-12,55.4,44.1,70.0,0.0,350.0,4.8,1017.0
2020-02-13,51.4,45.0,60.1,0.0,359.0,7.0,1018.4
2020-02-14,53.8,50.0,63.0,0.0,342.0,3.5,1019.3
2020-02-15,52.9,43.0,64.9,0.0,325.0,4.7,1022.5
2020-02-16,52.7,44.1,61.0,0.0,343.0,5.6,1023.1
2020-02-17,57.2,48.0,71.1,0.0,336.0,5.9,1019.95
2020-02-18,55.2,45.0,69.1,0.0,329.0,4.3,1016.8
2020-02-19,52.3,41.0,66.9,0.0,337.0,3.4,1019.0
2020-02-20,54.9,42.1,69.1,0.0,345.0,3.9,1019.4
2020-02-21,57.2,45.0,66.0,0.0,345.0,1.9,1017.1
2020-02-22,57.6,51.1,66.9,0.0,344.0,8.7,1016.6
2020-02-23,53.1,46.0,61.0,0.0,343.0,4.8,1026.5
2020-02-24,55.6,44.1,69.1,0.0,341.0,4.9,1027.2
2020-02-25,60.3,44.1,77.0,0.0,343.0,5.3,1024.6
2020-02-26,61.0,48.0,75.9,0.0,340.0,4.0,1025.4
2020-02-27,61.5,46.9,78.1,0.0,338.0,3.2,1022.7
2020-02-28,61.2,53.1,75.9,0.0,338.0,5.2,1019.5
2020-02-29,54.0,48.9,61.0,0.0,332.0,7.1,1017.4
2020-03-01,51.3,41.0,60.1,0.0,333.5,6.5,1015.3
2020-03-02,59.7,45.0,73.0,0.0,335.0,10.2,1016.7
2020-03-03,62.1,48.0,75.9,0.0,318.0,6.0,1016.1
2020-03-04,61.9,48.9,77.0,0.0,289.5,4.0,1017.6
2020-03-05,56.7,50.0,66.0,0.0,261.0,7.1,1019.7
2020-03-06,56.8,53.1,66.0,0.0,196.0,7.0,1015.3
2020-03-07,52.5,50.0,55.9,0.0,117.0,7.6,1013.9
2020-03-08,54.15,48.45,60.95,0.0,182.66666666666669,5.8,1016.0999999999999
2020-03-09,55.8,46.9,66.0,0.0,248.33333333333334,4.0,1018.3
2020-03-10,59.7,50.0,66.9,0.0,314.0,4.8,1016.0
2020-03-11,61.9,55.0,72.0,0.0,335.0,7.0,1016.6
2020-03-12,59.7,48.9,73.9,0.0,264.5,4.6,1012.5
2020-03-13,55.9,50.0,64.0,0.0,194.0,11.2,1008.4
2020-03-14,53.4,50.0,59.0,0.0,175.0,9.8,1014.6
2020-03-15,50.0,46.0,54.0,0.0,169.0,7.6,1014.7
2020-03-16,47.5,44.1,55.9,0.0,25.0,4.5,1013.1
2020-03-17,46.8,39.0,57.0,0.0,138.0,6.4,1014.2
2020-03-18,48.4,42.1,54.0,0.0,162.0,4.9,1012.5
2020-03-19,52.2,46.0,60.1,0.0,126.25,3.3,1016.2
2020-03-20,53.2,44.1,63.0,0.0,90.5,4.6,1021.5
2020-03-21,54.1,48.0,61.0,0.0,54.75,3.4,1020.5
2020-03-22,55.2,48.9,66.9,0.0,19.0,3.8,1019.95
2020-03-23,53.2,48.9,57.9,0.0,318.0,6.2,1019.4
2020-03-24,52.9,48.0,57.9,0.0,176.0,6.7,1020.7
2020-03-25,49.3,44.1,55.0,0.0,309.0,5.8,1018.5
2020-03-26,48.6,37.0,57.9,0.0,313.0,7.0,1017.8
2020-03-27,49.3,37.9,59.0,0.0,273.0,5.9,1021.3
2020-03-28,52.0,48.0,57.0,0.0,156.0,4.0,1022.3
2020-03-29,54.9,50.0,62.1,0.0,140.0,7.1,1020.1
2020-03-30,57.2,52.0,66.0,0.0,342.0,5.4,1025.1
2020-03-31,57.0,51.1,66.9,0.0,333.0,6.8,1022.3
2020-04-01,54.3,48.0,63.0,0.0,324.0,9.4,1016.1
2020-04-02,53.8,42.1,66.0,0.0,331.0,7.5,1018.3
2020-04-03,51.8,39.9,63.0,0.0,354.0,6.6,1017.8
2020-04-04,51.8,42.1,60.1,0.0,156.0,8.2,1012.4
2020-04-05,52.3,50.0,55.0,0.0,138.0,7.3,1005.4
2020-04-06,47.7,43.0,51.1,0.0,329.0,3.0,1011.3
2020-04-07,50.9,39.9,63.0,0.0,343.0,6.1,1017.9
2020-04-08,55.8,48.9,64.9,0.0,159.0,6.4,1014.5
2020-04-09,57.4,53.1,63.0,0.0,114.0,5.3,1016.0
2020-04-10,58.6,54.0,66.0,0.0,340.0,9.1,1017.5
2020-04-11,56.7,53.1,64.0,0.0,319.0,6.2,1017.1
2020-04-12,57.4,52.0,66.9,0.0,327.3333333333333,4.6,1016.8
2020-04-13,59.7,52.0,70.0,0.0,335.6666666666667,5.5,1019.45
2020-04-14,62.4,48.0,77.0,0.0,344.0,5.2,1022.1
2020-04-15,63.3,50.0,81.0,0.0,322.0,6.2,1017.6
2020-04-16,57.7,53.1,66.9,0.0,349.0,6.3,1013.0
2020-04-17,58.6,55.0,66.9,0.0,182.0,6.8,1013.8
2020-04-18,59.0,55.0,68.0,0.0,238.0,8.2,1017.5
2020-04-19,57.9,48.0,68.0,0.0,346.0,6.6,1018.0
2020-04-20,57.7,54.0,64.0,0.0,335.0,8.7,1019.6
2020-04-21,58.6,54.0,70.0,0.0,325.0,7.8,1023.4
2020-04-22,61.2,48.9,75.9,0.0,345.0,7.5,1024.9
2020-04-23,63.9,55.9,75.9,0.0,340.0,8.9,1022.6
2020-04-24,66.6,54.0,82.9,0.0,334.0,6.6,1018.9
2020-04-25,68.0,55.9,84.0,0.0,344.0,5.9,1017.1
2020-04-26,63.5,53.1,75.9,0.0,340.0,7.9,1017.5
2020-04-27,63.5,52.0,75.9,0.0,342.0,7.7,1019.7
2020-04-28,66.7,55.9,84.0,0.0,336.0,6.5,1017.9
2020-04-29,61.3,55.0,69.1,0.0,344.0,7.8,1017.5
2020-04-30,61.7,53.1,75.0,0.0,351.0,7.8,1019.2
2020-05-01,61.9,50.0,73.9,0.0,345.0,8.8,1018.8
2020-05-02,63.3,55.0,73.0,0.0,339.0,6.8,1019.95
2020-05-03,61.2,52.0,70.0,0.0,333.0,9.3,1021.1
2020-05-04,61.2,46.9,79.0,0.0,338.0,6.6,1020.8
2020-05-05,61.9,50.0,75.0,0.0,349.0,8.3,1020.4
2020-05-06,64.9,52.0,81.0,0.0,338.0,8.5,1020.6
2020-05-07,69.4,52.0,86.0,0.0,337.0,6.0,1014.2
2020-05-08,71.1,55.9,90.0,0.0,338.0,4.8,1011.3
2020-05-09,62.8,55.0,75.9,0.0,330.0,7.0,1012.6
2020-05-10,62.2,54.0,73.0,0.0,256.0,8.3,1013.1500000000001
2020-05-11,62.2,53.1,73.9,0.0,182.0,12.9,1013.7
2020-05-12,61.2,55.9,68.0,0.0,242.0,9.9,1015.4
2020-05-13,60.4,50.0,69.1,0.0,223.0,5.9,1017.6
2020-05-14,62.8,54.0,73.0,0.0,275.0,6.2,1019.3
2020-05-15,64.0,57.0,73.0,0.0,327.0,10.3,1018.7
2020-05-16,65.7,55.9,75.9,0.0,356.0,6.7,1014.3
2020-05-17,65.5,62.1,73.9,0.0,161.0,12.0,1010.4
2020-05-18,61.9,55.9,69.1,0.0,232.0,9.1,1012.8
2020-05-19,59.9,51.1,71.1,0.0,268.0,9.0,1017.1
2020-05-20,61.7,57.0,71.1,0.0,296.0,8.3,1019.6
2020-05-21,63.9,51.1,78.1,0.0,307.0,8.1,1016.5
2020-05-22,62.6,55.0,73.0,0.0,318.0,7.2,1013.6
2020-05-23,65.1,51.1,82.0,0.0,329.0,7.4,1014.0
2020-05-24,69.6,54.0,89.1,0.0,340.0,5.8,1014.1
2020-05-25,77.5,62.1,93.9,0.0,335.75,5.8,1011.6
2020-05-26,79.3,63.0,95.0,0.0,331.5,6.2,1010.7
2020-05-27,78.4,66.0,93.0,0.0,327.25,6.8,1011.1
2020-05-28,68.7,57.9,81.0,0.0,323.0,7.3,1012.1
2020-05-29,65.8,57.9,79.0,0.0,178.0,11.7,1011.4
2020-05-30,66.0,62.1,72.0,0.0,181.0,11.3,1013.0
2020-05-31,63.5,55.9,72.0,0.0,347.0,5.8,1014.6
2020-06-01,67.1,60.1,78.1,0.0,339.0,7.5,1015.1
2020-06-02,74.8,60.1,91.0,0.0,345.0,6.8,1014.6
2020-06-03,80.1,64.9,96.1,0.0,330.0,6.6,1013.0
2020-06-04,74.5,62.1,91.9,0.0,326.0,6.4,1007.9
2020-06-05,64.4,57.9,72.0,0.0,227.0,13.2,1009.5
2020-06-06,62.4,55.9,73.0,0.0,320.0,9.7,1015.0
2020-06-07,61.0,54.0,69.1,0.0,317.0,14.9,1019.5
2020-06-08,65.1,52.0,78.1,0.0,334.0,9.4,1021.4
2020-06-09,70.3,55.0,90.0,0.0,342.0,7.0,1020.1
2020-06-10,71.6,59.0,87.1,0.0,332.0,7.3,1016.5
2020-06-11,70.0,59.0,84.9,0.0,347.0,8.0,1015.2
2020-06-12,64.2,57.9,71.1,0.0,334.0,10.9,1017.8
2020-06-13,63.3,55.9,72.0,0.0,338.0,9.4,1018.4
2020-06-14,65.7,59.0,77.0,0.0,342.0,8.8,1016.1
2020-06-15,66.7,59.0,77.0,0.0,350.0,8.3,1016.3
2020-06-16,64.6,57.0,73.0,0.0,348.0,10.5,1015.9
2020-06-17,70.9,55.9,86.0,0.0,336.0,7.2,1014.2
2020-06-18,75.2,60.1,91.9,0.0,336.0,7.0,1011.7
2020-06-19,69.4,59.0,82.9,0.0,329.0,8.1,1012.0
2020-06-20,65.7,55.9,79.0,0.0,322.0,7.7,1014.8
2020-06-21,68.0,57.9,81.0,0.0,352.0,7.7,1014.3
2020-06-22,68.9,57.0,86.0,0.0,313.0,7.4,1013.3
2020-06-23,68.7,57.9,82.9,0.0,313.0,9.0,1012.1
2020-06-24,69.6,59.0,84.0,0.0,313.0,7.5,1009.1
2020-06-25,68.4,57.9,82.0,0.0,313.0,8.6,1008.5
2020-06-26,69.3,59.0,82.0,0.0,313.0,8.3,1011.1
2020-06-27,69.4,61.0,82.9,0.0,328.0,7.3,1010.3
2020-06-28,66.0,57.9,78.1,0.0,164.0,10.8,1007.7
2020-06-29,67.6,55.0,82.0,0.0,0.0,10.2,1010.6
2020-06-30,71.4,57.9,89.1,0.0,333.0,8.5,1012.1
2020-07-01,66.4,55.9,82.9,0.0,145.0,9.4,1009.7
2020-07-02,64.9,55.9,77.0,0.0,179.0,12.2,1011.5
2020-07-03,65.7,55.0,77.0,0.0,255.0,9.0,1015.6
2020-07-04,71.4,57.0,87.1,0.0,332.0,6.4,1016.2
2020-07-05,71.1,59.0,84.9,0.0,338.0,6.9,1015.3
2020-07-06,66.0,55.0,78.1,0.0,344.0,8.0,1014.6
2020-07-07,66.7,55.0,82.0,0.0,340.25,7.5,1013.9
2020-07-08,68.5,57.9,82.9,0.0,336.5,7.1,1011.6
2020-07-09,69.1,55.9,86.0,0.0,332.75,7.1,1012.0
2020-07-10,71.4,60.1,84.9,0.0,329.0,6.0,1015.2
2020-07-11,73.0,60.1,90.0,0.0,331.0,6.0,1015.2
2020-07-12,72.9,60.1,89.1,0.0,311.0,6.6,1012.5
2020-07-13,68.2,59.0,79.0,0.0,291.0,7.5,1011.3
2020-07-14,66.4,57.0,82.0,0.0,271.0,12.1,1012.6
2020-07-15,67.1,57.9,80.1,0.0,251.0,9.4,1012.3
2020-07-16,66.4,57.9,75.9,0.0,312.0,7.9,1012.2
2020-07-17,68.4,57.9,80.1,0.0,331.0,7.1,1013.4
2020-07-18,68.7,59.0,80.1,0.0,311.0,8.0,1014.3
2020-07-19,67.3,60.1,77.0,0.0,341.0,7.1,1014.8
2020-07-20,66.4,61.0,75.0,0.0,349.5,7.2,1015.0
2020-07-21,65.7,59.0,78.1,0.0,358.0,7.1,1011.6
2020-07-22,67.1,57.9,81.0,0.0,347.3333333333333,8.2,1011.7
2020-07-23,67.3,59.0,81.0,0.0,336.6666666666667,8.8,1011.8
2020-07-24,65.3,57.0,77.0,0.0,326.0,8.4,1012.8
2020-07-25,67.6,57.0,81.0,0.0,331.0,8.1,1012.3
2020-07-26,68.2,59.0,79.0,0.0,331.0,7.6,1012.65
2020-07-27,67.8,60.1,80.1,0.0,331.0,6.7,1013.0
2020-07-28,67.3,60.1,78.1,0.0,331.0,6.5,1012.5
2020-07-29,67.6,60.1,78.1,0.0,340.0,7.0,1012.7
2020-07-30,67.1,61.0,78.1,0.0,339.5,7.1,1015.2
2020-07-31,66.4,60.1,78.1,0.0,339.0,7.1,1016.3
2020-08-01,67.5,57.9,79.0,0.0,333.0,6.5,1016.2
2020-08-02,68.2,59.0,80.1,0.0,334.0,6.0,1016.5
2020-08-03,71.4,62.1,87.1,0.0,330.0,6.7,1016.2
2020-08-04,67.6,59.0,79.0,0.0,326.0,8.3,1014.9
2020-08-05,65.3,62.1,73.0,0.0,322.0,7.1,1014.9
2020-08-06,68.9,62.1,81.0,0.0,338.0,9.2,1012.8
2020-08-07,69.1,59.0,84.0,0.0,354.0,8.3,1012.8
2020-08-08,70.2,59.0,84.9,0.0,284.0,7.5,1013.6
2020-08-09,71.8,62.1,86.0,0.0,307.5,5.8,1012.6
2020-08-10,70.2,62.1,81.0,0.0,331.0,6.2,1012.2
2020-08-11,67.6,59.0,79.0,0.0,329.0,6.8,1012.8
2020-08-12,70.3,62.1,82.0,0.0,330.4,5.8,1012.7
2020-08-13,77.4,62.1,95.0,0.0,331.8,4.9,1012.4
2020-08-14,85.3,73.9,100.9,0.0,333.2,5.7,1011.2
2020-08-15,84.0,72.0,97.0,0.0,334.6,6.8,1010.8
2020-08-16,84.4,75.0,98.1,0.0,336.0,8.0,1011.3
2020-08-17,79.3,72.0,95.0,0.0,338.0,6.2,1013.4
2020-08-18,81.0,70.0,97.0,0.0,340.0,5.5,1013.8
2020-08-19,78.1,69.1,89.1,0.0,338.0,6.9,1012.6
2020-08-20,71.4,60.1,84.0,0.0,337.0,9.2,1011.9
2020-08-21,72.5,62.1,88.0,0.0,347.0,6.7,1011.0
2020-08-22,73.9,64.0,89.1,0.0,334.0,5.4,1010.7
2020-08-23,73.0,64.9,84.0,0.0,328.0,5.5,1010.5
2020-08-24,73.8,66.0,86.0,0.0,330.0,6.3,1010.0
2020-08-25,69.8,64.0,79.0,0.0,324.0,7.1,1010.8
2020-08-26,66.2,59.0,75.0,0.0,332.0,7.1,1010.5
2020-08-27,65.5,59.0,78.1,0.0,349.0,5.6,1009.7
2020-08-28,66.0,57.0,77.0,0.0,329.0,5.7,1009.4
2020-08-29,65.5,55.0,77.0,0.0,332.0,5.8,1010.7
2020-08-30,65.5,55.9,78.1,0.0,335.0,5.5,1010.5
2020-08-31,65.7,59.0,77.0,0.0,338.0,5.2,1010.0
2020-09-01,64.2,57.0,73.9,0.0,0.0,6.3,1013.6
2020-09-02,64.9,60.1,75.0,0.0,111.0,6.8,1016.8
2020-09-03,64.6,61.0,72.0,0.0,222.0,8.1,1016.8
2020-09-04,67.1,59.0,81.0,0.0,333.0,6.6,1015.5
2020-09-05,77.9,61.0,98.1,0.0,344.5,2.9,1013.9
2020-09-06,86.0,69.1,104.0,0.0,356.0,4.4,1013.0
2020-09-07,85.8,73.0,102.9,0.0,348.0,5.5,1008.4
2020-09-08,71.6,64.9,84.0,0.0,332.0,6.6,1005.0
2020-09-09,63.7,60.1,66.0,0.0,13.0,4.0,1010.0
2020-09-10,63.3,59.0,68.0,0.0,14.0,2.5,1015.8
2020-09-11,64.9,57.0,75.9,0.0,351.0,2.1,1016.2
2020-09-12,68.5,59.0,82.9,0.0,346.0,2.9,1013.0
2020-09-13,64.0,60.1,72.0,0.0,333.0,5.8,1013.2
2020-09-14,64.2,60.1,73.9,0.0,337.0,4.8,1015.6
2020-09-15,66.7,60.1,78.1,0.0,330.0,5.2,1017.6
2020-09-16,69.1,63.0,80.1,0.0,338.5,5.3,1016.8
2020-09-17,70.9,66.0,80.1,0.0,347.0,6.4,1014.7
2020-09-18,69.6,64.9,78.1,0.0,340.0,8.8,1015.4
2020-09-19,69.3,61.0,80.1,0.0,327.0,6.7,1014.7
2020-09-20,72.1,59.0,90.0,0.0,338.0,4.3,1011.7
2020-09-21,69.4,61.0,82.0,0.0,344.0,4.7,1012.8
2020-09-22,67.8,57.9,81.0,0.0,344.0,5.9,1016.9
2020-09-23,68.5,57.9,81.0,0.0,350.0,6.3,1018.4
2020-09-24,70.9,64.9,81.0,0.0,351.0,8.9,1017.0
2020-09-25,66.4,55.9,75.9,0.0,357.0,6.2,1016.5
2020-09-26,69.3,59.0,82.9,0.0,344.0,5.8,1016.0
2020-09-27,77.0,61.0,93.0,0.0,334.0,5.5,1011.6
2020-09-28,79.0,64.0,99.0,0.0,340.0,3.7,1012.0
2020-09-29,70.5,63.0,82.9,0.0,341.5,5.2,1015.6
2020-09-30,71.8,62.1,87.1,0.0,343.0,4.1,1017.4
2020-10-01,77.7,66.0,93.9,0.0,3.0,3.2,1014.6
2020-10-02,76.3,64.0,93.0,0.0,344.0,3.5,1014.0
2020-10-03,73.4,62.1,93.0,0.0,341.0,3.5,1012.8
2020-10-04,69.1,59.0,84.0,0.0,333.0,4.3,1014.6
2020-10-05,67.6,57.9,86.0,0.0,335.5,3.5,1015.8
2020-10-06,66.4,57.9,80.1,0.0,338.0,3.7,1015.1
2020-10-07,61.7,57.0,68.0,0.0,334.0,5.4,1013.5
2020-10-08,62.8,59.0,71.1,0.0,338.0,5.5,1014.1
2020-10-09,64.8,61.0,73.0,0.0,342.0,4.3,1014.4
2020-10-10,65.8,57.9,75.9,0.0,346.0,7.6,1014.8
2020-10-11,66.6,57.0,79.0,0.0,328.0,7.0,1018.1
2020-10-12,68.2,55.0,84.0,0.0,336.5,4.0,1018.5
2020-10-13,69.6,55.0,86.0,0.0,345.0,4.8,1017.9
2020-10-14,73.0,60.1,89.1,0.0,347.0,5.0,1017.9
2020-10-15,78.3,63.0,93.0,0.0,313.0,5.5,1014.8
2020-10-16,76.3,63.0,93.9,0.0,156.5,3.5,1014.0
2020-10-17,74.8,60.1,93.9,0.0,0.0,3.0,1013.2
2020-10-18,71.4,59.0,87.1,0.0,319.0,4.4,1014.8
2020-10-19,67.5,57.0,84.9,0.0,349.0,3.8,1014.8
2020-10-20,68.7,57.0,86.0,0.0,345.0,2.9,1011.7
2020-10-21,69.1,57.0,86.0,0.0,340.0,3.6,1009.3
2020-10-22,64.9,55.9,79.0,0.0,331.0,6.2,1010.3
2020-10-23,62.1,55.0,73.9,0.0,322.0,5.5,1014.4
2020-10-24,61.2,53.1,71.1,0.0,353.0,5.0,1014.7
2020-10-25,62.4,55.9,71.1,0.0,312.0,6.0,1013.2
2020-10-26,63.5,54.0,75.9,0.0,326.5,5.6,1019.0
2020-10-27,62.1,48.9,79.0,0.0,341.0,5.2,1018.2
2020-10-28,62.1,50.0,78.1,0.0,349.0,3.0,1018.1
2020-10-29,61.0,48.0,75.9,0.0,353.0,3.1,1017.8
2020-10-30,59.0,48.0,72.0,0.0,352.0,3.9,1017.5
2020-10-31,60.8,46.9,75.9,0.0,355.0,1.9,1018.2
2020-11-01,61.0,48.0,79.0,0.0,5.0,2.1,1019.6
2020-11-02,62.8,51.1,79.0,0.0,347.0,2.7,1018.3
2020-11-03,58.8,50.0,78.1,0.0,332.0,3.7,1018.5
2020-11-04,60.1,48.0,75.0,0.0,340.0,3.4,1022.4
2020-11-05,64.2,53.1,78.1,0.0,348.0,2.9,1015.5999999999999
2020-11-06,57.7,51.1,62.1,0.0,305.0,11.7,1008.8
2020-11-07,53.6,48.9,62.1,0.0,293.0,5.6,1006.5
2020-11-08,51.3,42.1,57.9,0.0,311.0,13.0,1013.85
2020-11-09,47.3,36.0,60.1,0.0,353.0,4.7,1021.2
2020-11-10,50.7,36.0,63.0,0.0,21.0,3.7,1023.1
2020-11-11,54.0,48.0,61.0,0.0,316.0,4.1,1018.6
2020-11-12,52.5,44.1,63.0,0.0,353.0,3.2,1018.3
2020-11-13,52.2,42.1,64.0,0.0,146.0,6.6,1020.4
2020-11-14,50.9,43.0,59.0,0.0,359.0,3.4,1024.5
2020-11-15,52.7,39.9,66.9,0.0,10.0,3.2,1024.5
2020-11-16,57.0,44.1,73.0,0.0,0.0,1.6,1016.5
2020-11-17,60.1,54.0,66.0,0.0,62.5,11.9,1012.3
2020-11-18,59.2,51.1,64.9,0.0,125.0,6.5,1017.8
2020-11-19,53.1,46.0,62.1,0.0,328.0,5.0,1024.7
2020-11-20,53.1,43.0,66.9,0.0,340.0,2.8,1023.6
2020-11-21,50.4,39.0,64.0,0.0,352.0,3.0,1021.7
2020-11-22,48.6,37.0,62.1,0.0,353.0,4.9,1017.8
2020-11-23,52.2,45.0,60.1,0.0,354.0,3.2,1017.0
2020-11-24,52.2,42.1,68.0,0.0,336.0,4.5,1019.3
2020-11-25,51.6,44.1,61.0,0.0,338.0,4.9,1022.6
2020-11-26,51.4,39.0,64.9,0.0,347.0,4.2,1022.6
2020-11-27,49.5,37.0,64.9,0.0,196.5,3.2,1023.2
2020-11-28,47.7,34.0,64.0,0.0,46.0,3.2,1023.5
2020-11-29,49.3,34.0,64.9,0.0,5.0,3.1,1022.3
2020-11-30,49.3,36.0,63.0,0.0,1.0,2.6,1024.8
2020-12-01,50.4,42.1,63.0,0.0,351.0,1.7,1022.3
2020-12-02,50.2,37.9,64.9,0.0,5.0,2.2,1019.7
2020-12-03,51.3,41.0,64.0,0.0,3.5,3.5,1024.0
2020-12-04,52.2,42.1,68.0,0.0,2.0,1.4,1024.1
2020-12-05,50.4,39.9,64.0,0.0,350.0,3.7,1024.0
2020-12-06,48.9,42.1,60.1,0.0,11.0,3.1,1025.3
2020-12-07,56.3,39.0,73.0,0.0,332.0,6.2,1021.2
2020-12-08,55.4,42.1,73.0,0.0,13.0,1.7,1020.5
2020-12-09,51.8,39.0,64.0,0.0,355.0,2.7,1018.0
2020-12-10,51.4,43.0,66.9,0.0,4.0,4.4,1017.5
2020-12-11,48.7,41.0,57.9,0.0,77.0,5.3,1021.4
2020-12-12,53.2,48.9,59.0,0.0,357.0,5.0,1020.0
2020-12-13,54.0,48.0,60.1,0.0,186.0,8.0,1021.8
2020-12-14,48.7,43.0,55.9,0.0,331.0,4.8,1024.9
2020-12-15,48.9,41.0,59.0,0.0,337.5,2.2,1026.5
2020-12-16,50.5,39.9,62.1,0.0,344.0,2.5,1022.4
2020-12-17,52.9,46.9,57.0,0.0,313.0,8.9,1018.1
2020-12-18,48.9,39.0,62.1,0.0,355.0,4.5,1025.4
2020-12-19,47.3,39.0,60.1,0.0,344.0,3.2,1028.4
2020-12-20,46.9,36.0,62.1,0.0,348.0,1.9,1025.3
2020-12-21,46.6,36.0,60.1,0.0,352.0,2.4,1019.0
2020-12-22,50.9,43.0,60.1,0.0,322.0,7.5,1021.3
2020-12-23,49.6,39.9,60.1,0.0,334.5,2.9,1023.4
2020-12-24,47.8,39.0,57.9,0.014333333333333332,347.0,1.7,1023.6
2020-12-25,54.9,45.0,63.0,0.028666666666666663,141.0,9.1,1019.4
2020-12-26,53.2,46.9,59.0,0.043,345.0,4.5,1016.3666666666667
2020-12-27,50.9,45.0,61.0,0.0,161.0,4.5,1013.3333333333333
2020-12-28,50.0,44.1,57.0,0.0,315.0,4.8,1010.3
2020-12-29,48.4,39.0,61.0,0.0,347.0,2.5,1023.5
2020-12-30,46.6,35.1,57.0,0.0,1.0,4.3,1026.4
2020-12-31,50.4,44.1,59.0,0.0,332.0,7.2,1023.9000000000001
2021-01-01,48.9,39.0,63.0,0.0,58.0,2.7,1021.4
2021-01-02,52.7,46.9,57.9,0.031,133.0,5.8,1023.8
2021-01-03,52.9,51.1,57.0,0.0,355.0,2.2,1023.5
2021-01-04,55.0,46.9,60.1,0.165,175.0,8.7,1021.2
2021-01-05,48.6,42.1,55.9,0.0,358.0,2.9,1024.6
2021-01-06,47.5,37.0,61.0,0.0,339.0,3.3,1023.4
2021-01-07,49.3,43.0,59.0,0.0,24.0,2.1,1023.1
2021-01-08,52.2,46.9,60.1,0.0,325.0,5.2,1024.6
2021-01-09,50.2,41.0,61.0,0.0,338.0,3.3,1024.5
2021-01-10,48.9,39.9,63.0,0.0,346.0,3.4,1024.8
